time,bname,vname,u
5.135960e+03,ZP,UZ,-2.135720e-03
5.137470e+03,ZP,UZ,-2.135720e-03
5.138970e+03,ZP,UZ,-2.136273e-03
5.140480e+03,ZP,UZ,-2.136273e-03
5.141990e+03,ZP,UZ,-2.136273e-03
5.143500e+03,ZP,UZ,-2.135996e-03
5.145000e+03,ZP,UZ,-2.135720e-03
5.146510e+03,ZP,UZ,-2.135996e-03
5.148010e+03,ZP,UZ,-2.136273e-03
5.149520e+03,ZP,UZ,-2.135996e-03
5.151020e+03,ZP,UZ,-2.135996e-03
5.152530e+03,ZP,UZ,-2.135996e-03
5.154030e+03,ZP,UZ,-2.136273e-03
5.155540e+03,ZP,UZ,-2.136273e-03
5.157040e+03,ZP,UZ,-2.135996e-03
5.158550e+03,ZP,UZ,-2.135996e-03
5.160050e+03,ZP,UZ,-2.135996e-03
5.161560e+03,ZP,UZ,-2.135996e-03
5.164570e+03,ZP,UZ,-2.136549e-03
5.166080e+03,ZP,UZ,-2.135996e-03
5.167580e+03,ZP,UZ,-2.135720e-03
5.169090e+03,ZP,UZ,-2.135720e-03
5.170600e+03,ZP,UZ,-2.136273e-03
5.172100e+03,ZP,UZ,-2.135996e-03
5.173610e+03,ZP,UZ,-2.135996e-03
5.175110e+03,ZP,UZ,-2.136273e-03
5.176620e+03,ZP,UZ,-2.135720e-03
5.178120e+03,ZP,UZ,-2.135996e-03
5.179630e+03,ZP,UZ,-2.136273e-03
5.181140e+03,ZP,UZ,-2.136273e-03
5.182640e+03,ZP,UZ,-2.136273e-03
5.184150e+03,ZP,UZ,-2.136549e-03
5.185650e+03,ZP,UZ,-2.136273e-03
5.187160e+03,ZP,UZ,-2.136549e-03
5.188670e+03,ZP,UZ,-2.136273e-03
5.190180e+03,ZP,UZ,-2.136273e-03
5.191680e+03,ZP,UZ,-2.136273e-03
5.193190e+03,ZP,UZ,-2.136273e-03
5.194690e+03,ZP,UZ,-2.136549e-03
5.196200e+03,ZP,UZ,-2.136549e-03
5.197700e+03,ZP,UZ,-2.136273e-03
5.199210e+03,ZP,UZ,-2.136549e-03
5.200720e+03,ZP,UZ,-2.136273e-03
5.202220e+03,ZP,UZ,-2.136826e-03
5.203730e+03,ZP,UZ,-2.136549e-03
5.205230e+03,ZP,UZ,-2.136826e-03
5.206740e+03,ZP,UZ,-2.136549e-03
5.208250e+03,ZP,UZ,-2.136826e-03
5.209760e+03,ZP,UZ,-2.136273e-03
5.211260e+03,ZP,UZ,-2.137379e-03
5.212770e+03,ZP,UZ,-2.137102e-03
5.214270e+03,ZP,UZ,-2.137102e-03
5.215780e+03,ZP,UZ,-2.137102e-03
5.217290e+03,ZP,UZ,-2.137655e-03
5.218790e+03,ZP,UZ,-2.137379e-03
5.220300e+03,ZP,UZ,-2.137379e-03
5.221800e+03,ZP,UZ,-2.137379e-03
5.223310e+03,ZP,UZ,-2.137379e-03
5.224810e+03,ZP,UZ,-2.137379e-03
5.226320e+03,ZP,UZ,-2.137102e-03
5.227830e+03,ZP,UZ,-2.137102e-03
5.229330e+03,ZP,UZ,-2.137655e-03
5.230840e+03,ZP,UZ,-2.137379e-03
5.232350e+03,ZP,UZ,-2.137655e-03
5.233860e+03,ZP,UZ,-2.137379e-03
5.235360e+03,ZP,UZ,-2.137379e-03
5.236870e+03,ZP,UZ,-2.137102e-03
5.238370e+03,ZP,UZ,-2.137655e-03
5.239880e+03,ZP,UZ,-2.137379e-03
5.241390e+03,ZP,UZ,-2.137655e-03
5.242890e+03,ZP,UZ,-2.137379e-03
5.244400e+03,ZP,UZ,-2.137655e-03
5.245900e+03,ZP,UZ,-2.137102e-03
5.247410e+03,ZP,UZ,-2.137379e-03
5.248920e+03,ZP,UZ,-2.137379e-03
5.250420e+03,ZP,UZ,-2.137655e-03
5.251930e+03,ZP,UZ,-2.137655e-03
5.253430e+03,ZP,UZ,-2.137655e-03
5.254940e+03,ZP,UZ,-2.137379e-03
5.256440e+03,ZP,UZ,-2.137379e-03
5.257950e+03,ZP,UZ,-2.137379e-03
5.259460e+03,ZP,UZ,-2.137932e-03
5.260960e+03,ZP,UZ,-2.137379e-03
5.262470e+03,ZP,UZ,-2.137379e-03
5.263970e+03,ZP,UZ,-2.137655e-03
5.265480e+03,ZP,UZ,-2.138208e-03
5.266990e+03,ZP,UZ,-2.137932e-03
5.268490e+03,ZP,UZ,-2.137379e-03
5.270000e+03,ZP,UZ,-2.137932e-03
5.271500e+03,ZP,UZ,-2.137655e-03
5.273010e+03,ZP,UZ,-2.137932e-03
5.274520e+03,ZP,UZ,-2.137932e-03
5.276020e+03,ZP,UZ,-2.137932e-03
5.277530e+03,ZP,UZ,-2.137932e-03
5.279030e+03,ZP,UZ,-2.138208e-03
5.280540e+03,ZP,UZ,-2.137932e-03
5.282050e+03,ZP,UZ,-2.137932e-03
5.283550e+03,ZP,UZ,-2.138484e-03
5.285050e+03,ZP,UZ,-2.137932e-03
5.286560e+03,ZP,UZ,-2.137932e-03
5.288060e+03,ZP,UZ,-2.138208e-03
5.289570e+03,ZP,UZ,-2.137932e-03
5.291070e+03,ZP,UZ,-2.137932e-03
5.292580e+03,ZP,UZ,-2.137932e-03
5.294080e+03,ZP,UZ,-2.138208e-03
5.295590e+03,ZP,UZ,-2.138208e-03
5.297090e+03,ZP,UZ,-2.138208e-03
5.298590e+03,ZP,UZ,-2.137932e-03
5.300100e+03,ZP,UZ,-2.137655e-03
5.301610e+03,ZP,UZ,-2.137932e-03
5.303120e+03,ZP,UZ,-2.137932e-03
5.304620e+03,ZP,UZ,-2.138208e-03
5.306130e+03,ZP,UZ,-2.138208e-03
5.307630e+03,ZP,UZ,-2.138208e-03
5.309140e+03,ZP,UZ,-2.137932e-03
5.310650e+03,ZP,UZ,-2.138208e-03
5.312150e+03,ZP,UZ,-2.137932e-03
5.313650e+03,ZP,UZ,-2.138208e-03
5.315160e+03,ZP,UZ,-2.138208e-03
5.316660e+03,ZP,UZ,-2.079604e-03
5.318170e+03,ZP,UZ,-1.116787e-04
5.321180e+03,ZP,UZ,-6.910832e-06
5.322690e+03,ZP,UZ,-6.910832e-06
5.324200e+03,ZP,UZ,-6.910832e-06
5.325710e+03,ZP,UZ,-6.634226e-06
5.327210e+03,ZP,UZ,-7.187184e-06
5.328720e+03,ZP,UZ,-6.910832e-06
5.330220e+03,ZP,UZ,-6.910832e-06
5.331730e+03,ZP,UZ,-7.187184e-06
5.333230e+03,ZP,UZ,-7.187184e-06
